2940000,-5.4194307,13.849766
2960000,-5.204619,28.963243
2980000,12.374733,20.072542
3000000,-12.259112,21.512089
3020000,-0.07767181,15.6889
3040000,-10.405047,28.014355
3060000,10.597475,23.802418
3080000,-9.398596,33.035637
3100000,11.765116,23.256344
3120000,-8.042498,17.646206
3140000,-4.8092256,25.839476
3160000,-2.0651023,15.843648
3180000,10.026579,36.573433
3200000,-7.3351517,28.999779
3220000,8.450537,32.258057
3240000,-30.618908,53.771584
3260000,-1.6522491,28.278639
3280000,-2.650647,33.894165
3300000,17.25365,11.363343
3320000,-4.0186663,17.549929
3340000,13.654745,29.494774
3360000,-11.690699,14.72538
3380000,10.190534,32.027157
3400000,24.090073,24.291782
3420000,-9.888616,16.435059
3440000,-3.3189836,13.745076
3460000,1.9589173,15.34308
3480000,15.513123,16.116327
3500000,-19.639683,22.347452
3520000,-3.8385665,44.07342
3540000,-5.588131,29.265184
3560000,-13.19881,60.01613
3580000,7.700824,16.543102
3600000,15.969427,19.653809
3620000,-17.107105,29.941008
3640000,-16.475134,57.147846
3660000,-11.820569,25.49418
3680000,-9.143946,24.057625
3700000,-9.307236,27.988947
3720000,-9.643406,22.432531
3740000,0.34653473,26.048317
3760000,1.1684525,33.886395
3780000,29.561956,12.228839
3800000,-31.596272,20.919825
3820000,14.351625,44.580437
3840000,-2.027127,34.852085
3860000,0.08993836,28.859943
3880000,-2.2363632,22.794645
3900000,-22.489159,34.1963
3920000,0.010034179,8.485855
3940000,-10.797728,56.089928
3960000,8.348085,15.159581
